,Date,Close
0,2017-01-30,2280.89990234375
1,2017-01-31,2278.8701171875
2,2017-02-01,2279.550048828125
3,2017-02-02,2280.85009765625
4,2017-02-03,2297.419921875
5,2017-02-06,2292.56005859375
6,2017-02-07,2293.080078125
7,2017-02-08,2294.669921875
8,2017-02-09,2307.8701171875
9,2017-02-10,2316.10009765625
10,2017-02-13,2328.25
11,2017-02-14,2337.580078125
12,2017-02-15,2349.25
13,2017-02-16,2347.219970703125
14,2017-02-17,2351.159912109375
15,2017-02-21,2365.3798828125
16,2017-02-22,2362.820068359375
17,2017-02-23,2363.81005859375
18,2017-02-24,2367.340087890625
19,2017-02-27,2369.75
20,2017-02-28,2363.639892578125
21,2017-03-01,2395.9599609375
22,2017-03-02,2381.919921875
23,2017-03-03,2383.1201171875
24,2017-03-06,2375.31005859375
25,2017-03-07,2368.389892578125
26,2017-03-08,2362.97998046875
27,2017-03-09,2364.8701171875
28,2017-03-10,2372.60009765625
29,2017-03-13,2373.469970703125
30,2017-03-14,2365.449951171875
31,2017-03-15,2385.260009765625
32,2017-03-16,2381.3798828125
33,2017-03-17,2378.25
34,2017-03-20,2373.469970703125
35,2017-03-21,2344.02001953125
36,2017-03-22,2348.449951171875
37,2017-03-23,2345.9599609375
38,2017-03-24,2343.97998046875
39,2017-03-27,2341.590087890625
40,2017-03-28,2358.570068359375
41,2017-03-29,2361.1298828125
42,2017-03-30,2368.06005859375
43,2017-03-31,2362.719970703125
44,2017-04-03,2358.840087890625
45,2017-04-04,2360.159912109375
46,2017-04-05,2352.949951171875
47,2017-04-06,2357.489990234375
48,2017-04-07,2355.5400390625
49,2017-04-10,2357.159912109375
50,2017-04-11,2353.780029296875
51,2017-04-12,2344.929931640625
52,2017-04-13,2328.949951171875
53,2017-04-17,2349.010009765625
54,2017-04-18,2342.18994140625
55,2017-04-19,2338.169921875
56,2017-04-20,2355.840087890625
57,2017-04-21,2348.68994140625
58,2017-04-24,2374.14990234375
59,2017-04-25,2388.610107421875
60,2017-04-26,2387.449951171875
61,2017-04-27,2388.77001953125
62,2017-04-28,2384.199951171875
63,2017-05-01,2388.330078125
64,2017-05-02,2391.169921875
65,2017-05-03,2388.1298828125
66,2017-05-04,2389.52001953125
67,2017-05-05,2399.2900390625
68,2017-05-08,2399.3798828125
69,2017-05-09,2396.919921875
70,2017-05-10,2399.6298828125
71,2017-05-11,2394.43994140625
72,2017-05-12,2390.89990234375
73,2017-05-15,2402.320068359375
74,2017-05-16,2400.669921875
75,2017-05-17,2357.030029296875
76,2017-05-18,2365.719970703125
77,2017-05-19,2381.72998046875
78,2017-05-22,2394.02001953125
79,2017-05-23,2398.419921875
80,2017-05-24,2404.389892578125
81,2017-05-25,2415.070068359375
82,2017-05-26,2415.820068359375
83,2017-05-30,2412.909912109375
84,2017-05-31,2411.800048828125
85,2017-06-01,2430.06005859375
86,2017-06-02,2439.070068359375
87,2017-06-05,2436.10009765625
88,2017-06-06,2429.330078125
89,2017-06-07,2433.139892578125
90,2017-06-08,2433.7900390625
91,2017-06-09,2431.77001953125
92,2017-06-12,2429.389892578125
93,2017-06-13,2440.35009765625
94,2017-06-14,2437.919921875
95,2017-06-15,2432.4599609375
96,2017-06-16,2433.14990234375
97,2017-06-19,2453.4599609375
98,2017-06-20,2437.030029296875
99,2017-06-21,2435.610107421875
100,2017-06-22,2434.5
101,2017-06-23,2438.300048828125
102,2017-06-26,2439.070068359375
103,2017-06-27,2419.3798828125
104,2017-06-28,2440.68994140625
105,2017-06-29,2419.699951171875
106,2017-06-30,2423.409912109375
107,2017-07-03,2429.010009765625
108,2017-07-05,2432.5400390625
109,2017-07-06,2409.75
110,2017-07-07,2425.179931640625
111,2017-07-10,2427.429931640625
112,2017-07-11,2425.530029296875
113,2017-07-12,2443.25
114,2017-07-13,2447.830078125
115,2017-07-14,2459.27001953125
116,2017-07-17,2459.139892578125
117,2017-07-18,2460.610107421875
118,2017-07-19,2473.830078125
119,2017-07-20,2473.449951171875
120,2017-07-21,2472.5400390625
121,2017-07-24,2469.909912109375
122,2017-07-25,2477.1298828125
123,2017-07-26,2477.830078125
124,2017-07-27,2475.419921875
125,2017-07-28,2472.10009765625
126,2017-07-31,2470.300048828125
127,2017-08-01,2476.35009765625
128,2017-08-02,2477.570068359375
129,2017-08-03,2472.159912109375
130,2017-08-04,2476.830078125
131,2017-08-07,2480.909912109375
132,2017-08-08,2474.919921875
133,2017-08-09,2474.02001953125
134,2017-08-10,2438.2099609375
135,2017-08-11,2441.320068359375
136,2017-08-14,2465.840087890625
137,2017-08-15,2464.610107421875
138,2017-08-16,2468.110107421875
139,2017-08-17,2430.010009765625
140,2017-08-18,2425.550048828125
141,2017-08-21,2428.3701171875
142,2017-08-22,2452.510009765625
143,2017-08-23,2444.0400390625
144,2017-08-24,2438.969970703125
145,2017-08-25,2443.050048828125
146,2017-08-28,2444.239990234375
147,2017-08-29,2446.300048828125
148,2017-08-30,2457.590087890625
149,2017-08-31,2471.64990234375
150,2017-09-01,2476.550048828125
151,2017-09-05,2457.85009765625
152,2017-09-06,2465.5400390625
153,2017-09-07,2465.10009765625
154,2017-09-08,2461.429931640625
155,2017-09-11,2488.110107421875
156,2017-09-12,2496.47998046875
157,2017-09-13,2498.3701171875
158,2017-09-14,2495.6201171875
159,2017-09-15,2500.22998046875
160,2017-09-18,2503.8701171875
161,2017-09-19,2506.64990234375
162,2017-09-20,2508.239990234375
163,2017-09-21,2500.60009765625
164,2017-09-22,2502.219970703125
165,2017-09-25,2496.659912109375
166,2017-09-26,2496.840087890625
167,2017-09-27,2507.0400390625
168,2017-09-28,2510.06005859375
169,2017-09-29,2519.360107421875
170,2017-10-02,2529.1201171875
171,2017-10-03,2534.580078125
172,2017-10-04,2537.739990234375
173,2017-10-05,2552.070068359375
174,2017-10-06,2549.330078125
175,2017-10-09,2544.72998046875
176,2017-10-10,2550.639892578125
177,2017-10-11,2555.239990234375
178,2017-10-12,2550.929931640625
179,2017-10-13,2553.169921875
180,2017-10-16,2557.639892578125
181,2017-10-17,2559.360107421875
182,2017-10-18,2561.260009765625
183,2017-10-19,2562.10009765625
184,2017-10-20,2575.2099609375
185,2017-10-23,2564.97998046875
186,2017-10-24,2569.1298828125
187,2017-10-25,2557.14990234375
188,2017-10-26,2560.39990234375
189,2017-10-27,2581.070068359375
190,2017-10-30,2572.830078125
191,2017-10-31,2575.260009765625
192,2017-11-01,2579.360107421875
193,2017-11-02,2579.85009765625
194,2017-11-03,2587.840087890625
195,2017-11-06,2591.1298828125
196,2017-11-07,2590.639892578125
197,2017-11-08,2594.3798828125
198,2017-11-09,2584.6201171875
199,2017-11-10,2582.300048828125
200,2017-11-13,2584.840087890625
201,2017-11-14,2578.8701171875
202,2017-11-15,2564.6201171875
203,2017-11-16,2585.639892578125
204,2017-11-17,2578.85009765625
205,2017-11-20,2582.139892578125
206,2017-11-21,2599.030029296875
207,2017-11-22,2597.080078125
208,2017-11-24,2602.419921875
209,2017-11-27,2601.419921875
210,2017-11-28,2627.0400390625
211,2017-11-29,2626.070068359375
212,2017-11-30,2647.580078125
213,2017-12-01,2642.219970703125
214,2017-12-04,2639.43994140625
215,2017-12-05,2629.570068359375
216,2017-12-06,2629.27001953125
217,2017-12-07,2636.97998046875
218,2017-12-08,2651.5
219,2017-12-11,2659.989990234375
220,2017-12-12,2664.110107421875
221,2017-12-13,2662.85009765625
222,2017-12-14,2652.010009765625
223,2017-12-15,2675.81005859375
224,2017-12-18,2690.159912109375
225,2017-12-19,2681.469970703125
226,2017-12-20,2679.25
227,2017-12-21,2684.570068359375
228,2017-12-22,2683.340087890625
229,2017-12-26,2680.5
230,2017-12-27,2682.6201171875
231,2017-12-28,2687.5400390625
232,2017-12-29,2673.610107421875
233,2018-01-02,2695.81005859375
234,2018-01-03,2713.06005859375
235,2018-01-04,2723.989990234375
236,2018-01-05,2743.14990234375
237,2018-01-08,2747.7099609375
238,2018-01-09,2751.2900390625
239,2018-01-10,2748.22998046875
240,2018-01-11,2767.56005859375
241,2018-01-12,2786.239990234375
242,2018-01-16,2776.419921875
243,2018-01-17,2802.56005859375
244,2018-01-18,2798.030029296875
245,2018-01-19,2810.300048828125
246,2018-01-22,2832.969970703125
247,2018-01-23,2839.1298828125
248,2018-01-24,2837.5400390625
249,2018-01-25,2839.25
250,2018-01-26,2872.8701171875
251,2018-01-29,2853.530029296875
252,2018-01-30,2822.429931640625
253,2018-01-31,2823.81005859375
254,2018-02-01,2821.97998046875
255,2018-02-02,2762.1298828125
256,2018-02-05,2648.93994140625
257,2018-02-06,2695.139892578125
258,2018-02-07,2681.659912109375
259,2018-02-08,2581.0
260,2018-02-09,2619.550048828125
261,2018-02-12,2656.0
262,2018-02-13,2662.93994140625
263,2018-02-14,2698.6298828125
264,2018-02-15,2731.199951171875
265,2018-02-16,2732.219970703125
266,2018-02-20,2716.260009765625
267,2018-02-21,2701.330078125
268,2018-02-22,2703.9599609375
269,2018-02-23,2747.300048828125
270,2018-02-26,2779.60009765625
271,2018-02-27,2744.280029296875
272,2018-02-28,2713.830078125
273,2018-03-01,2677.669921875
274,2018-03-02,2691.25
275,2018-03-05,2720.93994140625
276,2018-03-06,2728.1201171875
277,2018-03-07,2726.800048828125
278,2018-03-08,2738.969970703125
279,2018-03-09,2786.570068359375
280,2018-03-12,2783.02001953125
281,2018-03-13,2765.31005859375
282,2018-03-14,2749.47998046875
283,2018-03-15,2747.330078125
284,2018-03-16,2752.010009765625
285,2018-03-19,2712.919921875
286,2018-03-20,2716.93994140625
287,2018-03-21,2711.929931640625
288,2018-03-22,2643.68994140625
289,2018-03-23,2588.260009765625
290,2018-03-26,2658.550048828125
291,2018-03-27,2612.6201171875
292,2018-03-28,2605.0
293,2018-03-29,2640.8701171875
294,2018-04-02,2581.8798828125
295,2018-04-03,2614.449951171875
296,2018-04-04,2644.68994140625
297,2018-04-05,2662.840087890625
298,2018-04-06,2604.469970703125
299,2018-04-09,2613.159912109375
300,2018-04-10,2656.8701171875
301,2018-04-11,2642.18994140625
302,2018-04-12,2663.989990234375
303,2018-04-13,2656.300048828125
304,2018-04-16,2677.840087890625
305,2018-04-17,2706.389892578125
306,2018-04-18,2708.639892578125
307,2018-04-19,2693.1298828125
308,2018-04-20,2670.139892578125
309,2018-04-23,2670.2900390625
310,2018-04-24,2634.56005859375
311,2018-04-25,2639.39990234375
312,2018-04-26,2666.93994140625
313,2018-04-27,2669.909912109375
314,2018-04-30,2648.050048828125
315,2018-05-01,2654.800048828125
316,2018-05-02,2635.669921875
317,2018-05-03,2629.72998046875
318,2018-05-04,2663.419921875
319,2018-05-07,2672.6298828125
320,2018-05-08,2671.919921875
321,2018-05-09,2697.7900390625
322,2018-05-10,2723.070068359375
323,2018-05-11,2727.719970703125
324,2018-05-14,2730.1298828125
325,2018-05-15,2711.449951171875
326,2018-05-16,2722.4599609375
327,2018-05-17,2720.1298828125
328,2018-05-18,2712.969970703125
329,2018-05-21,2733.010009765625
330,2018-05-22,2724.43994140625
331,2018-05-23,2733.2900390625
332,2018-05-24,2727.760009765625
333,2018-05-25,2721.330078125
334,2018-05-29,2689.860107421875
335,2018-05-30,2724.010009765625
336,2018-05-31,2705.27001953125
337,2018-06-01,2734.6201171875
338,2018-06-04,2746.8701171875
339,2018-06-05,2748.800048828125
340,2018-06-06,2772.35009765625
341,2018-06-07,2770.3701171875
342,2018-06-08,2779.030029296875
343,2018-06-11,2782.0
344,2018-06-12,2786.85009765625
345,2018-06-13,2775.6298828125
346,2018-06-14,2782.489990234375
347,2018-06-15,2779.659912109375
348,2018-06-18,2773.75
349,2018-06-19,2762.590087890625
350,2018-06-20,2767.320068359375
351,2018-06-21,2749.760009765625
352,2018-06-22,2754.8798828125
353,2018-06-25,2717.070068359375
354,2018-06-26,2723.06005859375
355,2018-06-27,2699.6298828125
356,2018-06-28,2716.31005859375
357,2018-06-29,2718.3701171875
358,2018-07-02,2726.7099609375
359,2018-07-03,2713.219970703125
360,2018-07-05,2736.610107421875
361,2018-07-06,2759.820068359375
362,2018-07-09,2784.169921875
363,2018-07-10,2793.840087890625
364,2018-07-11,2774.02001953125
365,2018-07-12,2798.2900390625
366,2018-07-13,2801.31005859375
367,2018-07-16,2798.429931640625
368,2018-07-17,2809.550048828125
369,2018-07-18,2815.6201171875
370,2018-07-19,2804.489990234375
371,2018-07-20,2801.830078125
372,2018-07-23,2806.97998046875
373,2018-07-24,2820.39990234375
374,2018-07-25,2846.070068359375
375,2018-07-26,2837.43994140625
376,2018-07-27,2818.820068359375
377,2018-07-30,2802.60009765625
378,2018-07-31,2816.2900390625
379,2018-08-01,2813.360107421875
380,2018-08-02,2827.219970703125
381,2018-08-03,2840.35009765625
382,2018-08-06,2850.39990234375
383,2018-08-07,2858.449951171875
384,2018-08-08,2857.699951171875
385,2018-08-09,2853.580078125
386,2018-08-10,2833.280029296875
387,2018-08-13,2821.929931640625
388,2018-08-14,2839.9599609375
389,2018-08-15,2818.3701171875
390,2018-08-16,2840.68994140625
391,2018-08-17,2850.1298828125
392,2018-08-20,2857.050048828125
393,2018-08-21,2862.9599609375
394,2018-08-22,2861.820068359375
395,2018-08-23,2856.97998046875
396,2018-08-24,2874.68994140625
397,2018-08-27,2896.739990234375
398,2018-08-28,2897.52001953125
399,2018-08-29,2914.0400390625
400,2018-08-30,2901.1298828125
401,2018-08-31,2901.52001953125
402,2018-09-04,2896.719970703125
403,2018-09-05,2888.60009765625
404,2018-09-06,2878.050048828125
405,2018-09-07,2871.679931640625
406,2018-09-10,2877.1298828125
407,2018-09-11,2887.889892578125
408,2018-09-12,2888.919921875
409,2018-09-13,2904.179931640625
410,2018-09-14,2904.97998046875
411,2018-09-17,2888.800048828125
412,2018-09-18,2904.31005859375
413,2018-09-19,2907.949951171875
414,2018-09-20,2930.75
415,2018-09-21,2929.669921875
416,2018-09-24,2919.3701171875
417,2018-09-25,2915.56005859375
418,2018-09-26,2905.969970703125
419,2018-09-27,2914.0
420,2018-09-28,2913.97998046875
421,2018-10-01,2924.590087890625
422,2018-10-02,2923.429931640625
423,2018-10-03,2925.510009765625
424,2018-10-04,2901.610107421875
425,2018-10-05,2885.570068359375
426,2018-10-08,2884.429931640625
427,2018-10-09,2880.340087890625
428,2018-10-10,2785.679931640625
429,2018-10-11,2728.3701171875
430,2018-10-12,2767.1298828125
431,2018-10-15,2750.7900390625
432,2018-10-16,2809.919921875
433,2018-10-17,2809.2099609375
434,2018-10-18,2768.780029296875
435,2018-10-19,2767.780029296875
436,2018-10-22,2755.8798828125
437,2018-10-23,2740.68994140625
438,2018-10-24,2656.10009765625
439,2018-10-25,2705.570068359375
440,2018-10-26,2658.68994140625
441,2018-10-29,2641.25
442,2018-10-30,2682.6298828125
443,2018-10-31,2711.739990234375
444,2018-11-01,2740.3701171875
445,2018-11-02,2723.06005859375
446,2018-11-05,2738.31005859375
447,2018-11-06,2755.449951171875
448,2018-11-07,2813.889892578125
449,2018-11-08,2806.830078125
450,2018-11-09,2781.010009765625
451,2018-11-12,2726.219970703125
452,2018-11-13,2722.179931640625
453,2018-11-14,2701.580078125
454,2018-11-15,2730.199951171875
455,2018-11-16,2736.27001953125
456,2018-11-19,2690.72998046875
457,2018-11-20,2641.889892578125
458,2018-11-21,2649.929931640625
459,2018-11-23,2632.56005859375
460,2018-11-26,2673.449951171875
461,2018-11-27,2682.169921875
462,2018-11-28,2743.7900390625
463,2018-11-29,2737.800048828125
464,2018-11-30,2760.169921875
465,2018-12-03,2790.3701171875
466,2018-12-04,2700.06005859375
467,2018-12-06,2695.949951171875
468,2018-12-07,2633.080078125
469,2018-12-10,2637.719970703125
470,2018-12-11,2636.780029296875
471,2018-12-12,2651.070068359375
472,2018-12-13,2650.5400390625
473,2018-12-14,2599.949951171875
474,2018-12-17,2545.93994140625
475,2018-12-18,2546.159912109375
476,2018-12-19,2506.9599609375
477,2018-12-20,2467.419921875
478,2018-12-21,2416.6201171875
479,2018-12-24,2351.10009765625
480,2018-12-26,2467.699951171875
481,2018-12-27,2488.830078125
482,2018-12-28,2485.739990234375
483,2018-12-31,2506.85009765625
484,2019-01-02,2510.030029296875
485,2019-01-03,2447.889892578125
486,2019-01-04,2531.93994140625
487,2019-01-07,2549.68994140625
488,2019-01-08,2574.409912109375
489,2019-01-09,2584.9599609375
490,2019-01-10,2596.639892578125
491,2019-01-11,2596.260009765625
492,2019-01-14,2582.610107421875
493,2019-01-15,2610.300048828125
494,2019-01-16,2616.10009765625
495,2019-01-17,2635.9599609375
496,2019-01-18,2670.7099609375
497,2019-01-22,2632.89990234375
498,2019-01-23,2638.699951171875
499,2019-01-24,2642.330078125
500,2019-01-25,2664.760009765625
501,2019-01-28,2643.85009765625
502,2019-01-29,2640.0
503,2019-01-30,2681.050048828125
504,2019-01-31,2704.10009765625
505,2019-02-01,2706.530029296875
506,2019-02-04,2724.8701171875
507,2019-02-05,2737.699951171875
508,2019-02-06,2731.610107421875
509,2019-02-07,2706.050048828125
510,2019-02-08,2707.8798828125
511,2019-02-11,2709.800048828125
512,2019-02-12,2744.72998046875
513,2019-02-13,2753.030029296875
514,2019-02-14,2745.72998046875
515,2019-02-15,2775.60009765625
516,2019-02-19,2779.760009765625
517,2019-02-20,2784.699951171875
518,2019-02-21,2774.8798828125
519,2019-02-22,2792.669921875
520,2019-02-25,2796.110107421875
521,2019-02-26,2793.89990234375
522,2019-02-27,2792.3798828125
523,2019-02-28,2784.489990234375
524,2019-03-01,2803.68994140625
525,2019-03-04,2792.81005859375
526,2019-03-05,2789.64990234375
527,2019-03-06,2771.449951171875
528,2019-03-07,2748.929931640625
529,2019-03-08,2743.070068359375
530,2019-03-11,2783.300048828125
531,2019-03-12,2791.52001953125
532,2019-03-13,2810.919921875
533,2019-03-14,2808.47998046875
534,2019-03-15,2822.47998046875
535,2019-03-18,2832.93994140625
536,2019-03-19,2832.570068359375
537,2019-03-20,2824.22998046875
538,2019-03-21,2854.8798828125
539,2019-03-22,2800.7099609375
540,2019-03-25,2798.360107421875
541,2019-03-26,2818.4599609375
542,2019-03-27,2805.3701171875
543,2019-03-28,2815.43994140625
544,2019-03-29,2834.39990234375
545,2019-04-01,2867.18994140625
546,2019-04-02,2867.239990234375
547,2019-04-03,2873.39990234375
548,2019-04-04,2879.389892578125
549,2019-04-05,2892.739990234375
550,2019-04-08,2895.77001953125
551,2019-04-09,2878.199951171875
552,2019-04-10,2888.2099609375
553,2019-04-11,2888.320068359375
554,2019-04-12,2907.409912109375
555,2019-04-15,2905.580078125
556,2019-04-16,2907.06005859375
557,2019-04-17,2900.449951171875
558,2019-04-18,2905.030029296875
559,2019-04-22,2907.969970703125
560,2019-04-23,2933.679931640625
561,2019-04-24,2927.25
562,2019-04-25,2926.169921875
563,2019-04-26,2939.8798828125
564,2019-04-29,2943.030029296875
565,2019-04-30,2945.830078125
566,2019-05-01,2923.72998046875
567,2019-05-02,2917.52001953125
568,2019-05-03,2945.639892578125
569,2019-05-06,2932.469970703125
570,2019-05-07,2884.050048828125
571,2019-05-08,2879.419921875
572,2019-05-09,2870.719970703125
573,2019-05-10,2881.39990234375
574,2019-05-13,2811.8701171875
575,2019-05-14,2834.409912109375
576,2019-05-15,2850.9599609375
577,2019-05-16,2876.320068359375
578,2019-05-17,2859.530029296875
579,2019-05-20,2840.22998046875
580,2019-05-21,2864.360107421875
581,2019-05-22,2856.27001953125
582,2019-05-23,2822.239990234375
583,2019-05-24,2826.06005859375
584,2019-05-28,2802.389892578125
585,2019-05-29,2783.02001953125
586,2019-05-30,2788.860107421875
587,2019-05-31,2752.06005859375
588,2019-06-03,2744.449951171875
589,2019-06-04,2803.27001953125
590,2019-06-05,2826.14990234375
591,2019-06-06,2843.489990234375
592,2019-06-07,2873.340087890625
593,2019-06-10,2886.72998046875
594,2019-06-11,2885.719970703125
595,2019-06-12,2879.840087890625
596,2019-06-13,2891.639892578125
597,2019-06-14,2886.97998046875
598,2019-06-17,2889.669921875
599,2019-06-18,2917.75
600,2019-06-19,2926.4599609375
601,2019-06-20,2954.179931640625
602,2019-06-21,2950.4599609375
603,2019-06-24,2945.35009765625
604,2019-06-25,2917.3798828125
605,2019-06-26,2913.780029296875
606,2019-06-27,2924.919921875
607,2019-06-28,2941.760009765625
608,2019-07-01,2964.330078125
609,2019-07-02,2973.010009765625
610,2019-07-03,2995.820068359375
611,2019-07-05,2990.409912109375
612,2019-07-08,2975.949951171875
613,2019-07-09,2979.6298828125
614,2019-07-10,2993.070068359375
615,2019-07-11,2999.909912109375
616,2019-07-12,3013.77001953125
617,2019-07-15,3014.300048828125
618,2019-07-16,3004.0400390625
619,2019-07-17,2984.419921875
620,2019-07-18,2995.110107421875
621,2019-07-19,2976.610107421875
622,2019-07-22,2985.030029296875
623,2019-07-23,3005.469970703125
624,2019-07-24,3019.56005859375
625,2019-07-25,3003.669921875
626,2019-07-26,3025.860107421875
627,2019-07-29,3020.969970703125
628,2019-07-30,3013.179931640625
629,2019-07-31,2980.3798828125
630,2019-08-01,2953.56005859375
631,2019-08-02,2932.050048828125
632,2019-08-05,2844.739990234375
